id,nome,nome_completo,ruolo,ruolo_completo,p1,p2,p3,p4,squadra,v1,v2,piede,paese,nascita,foto,m1,m2,m3
581,Faraoni,Faraoni Davide,D,Dd;E,5,9,5,9,Fiorentina,26,26,destro,Italia,25/10/1991 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/FARAONI.png?v=50,0,5.81,5.69
5812,Terracciano F.,Terracciano Filippo,D,Dd;E,8,3,8,3,Milan,14,14,destro,Italia,08/02/2003 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/TERRACCIANO-F.png?v=50,0,5.92,5.92
5851,Doig,Doig Josh,D,Ds;E,5,11,5,11,Sassuolo,25,30,sinistro,Scozia,18/05/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/DOIG.png?v=50,0,5.85,5.77
236,Lazovic,Lazovic Darko,C,E;W,9,15,9,15,Verona,28,28,ambidestro,Serbia,15/09/1990 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/LAZOVIC.png?v=50,0,5.81,5.94
5499,Hongla,Hongla Martin,C,M;C,5,4,5,5,Verona,15,15,destro,Camerun,16/03/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/HONGLA.png?v=50,1,5.82,5.82
6254,Joselito,Joselito,C,M;C,1,1,1,1,Verona,1,1,destro,Spagna,09/02/2004 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,0.0,0.0
5947,Hrustic,Hrustic Ajdin,C,C,1,3,1,3,Verona,4,3,sinistro,Australia;Bosnia Erzegovina,05/07/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,0.0,0.0
4342,Duda,Duda Ondrej,C,C;T,10,6,10,6,Verona,20,20,destro,Slovacchia,05/12/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/DUDA.png?v=50,0,6.06,6.03
6216,Mboula,Mboula Jordi,C,W,4,10,3,9,Verona,20,15,destro,Spagna;Congo,16/03/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,5.71,5.86
150,Saponara,Saponara Riccardo,C,W;T,5,11,5,11,Verona,15,15,destro,Italia,21/12/1991 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/SAPONARA.png?v=50,1,6.0,6.0
5395,Braaf,Braaf Jayden,A,A,1,1,1,1,Verona,1,1,destro,Olanda;Suriname,31/08/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,1,0.0,0.0
5439,Kallon,Kallon Yayah,A,A,1,2,1,2,Verona,2,2,sinistro,Sierra Leone,30/06/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/KALLON.png?v=50,1,0.0,0.0
6145,Ngonge,Ngonge Cyril,A,A,21,12,21,12,Napoli,34,34,sinistro,Belgio;Repubblica Democratica del Congo,26/05/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NGONGE.png?v=50,0,6.08,7.03
5471,Djuric,Djuric Milan,A,Pc,17,9,17,8,Monza,42,32,destro,Bosnia Erzegovina;Italia,22/05/1990 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/DJURIC.png?v=50,0,6.1,6.55
5529,Henry,Henry Thomas,A,Pc,13,12,12,11,Verona,32,22,destro,Francia,20/09/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/HENRY.png?v=50,0,6.06,6.75
90,Lasagna,Lasagna Kevin,A,Pc,5,5,4,4,Verona,4,4,sinistro,Italia,10/08/1992 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/LASAGNA.png?v=50,1,0.0,0.0
6255,Gori,Gori Stefano,P,Por,1,1,1,1,Monza,1,1,destro,Italia,09/03/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,0.0,0.0
4404,Thorsby,Thorsby Morten,C,M;C,7,9,7,11,Genoa,15,20,destro,Norvegia,05/05/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/THORSBY.png?v=50,0,5.81,6.08
6256,Ferreira J.,Ferreira Joao,D,Dd;E,4,1,4,1,Udinese,12,12,destro,Portogallo,22/03/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,5.69,5.56
2122,Latte Lath,Latte Lath Emmanuel,A,Pc,1,1,1,1,Atalanta,1,1,destro,Costa D''avorio;Italia,01/01/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,1,0.0,0.0
6257,Dorgu,Dorgu Patrick,D,Ds;E,4,1,4,1,Lecce,15,15,sinistro,Danimarca;Nigeria,26/10/2004 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/DORGU.png?v=50,0,5.87,5.73
253,D'ambrosio,D'Ambrosio Danilo,D,Dd;Ds;Dc,5,7,5,9,Monza,18,20,destro,Italia,09/09/1988 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/D-AMBROSIO.png?v=50,0,5.83,5.69
2286,Crociata,Crociata Giovanni,C,C;T,1,1,1,1,Empoli,1,1,destro,Italia,11/08/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CROCIATA.png?v=50,1,0.0,0.0
6393,Infantino,Infantino Gino,C,W;T,1,5,1,6,Fiorentina,9,12,sinistro,Argentina,19/05/2003 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,5.75,5.5
6394,Ramadani,Ramadani Ylber,C,M;C,6,6,6,7,Lecce,29,34,destro,Albania;Kosovo,12/04/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/RAMADANI.png?v=50,0,5.90,5.81
5948,Kamada,Kamada Daichi,C,C;T,6,15,6,15,Lazio,20,20,destro,Giappone,05/08/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/KAMADA.png?v=50,0,5.69,5.88
5295,Musah,Musah Junus,C,C,6,9,6,9,Milan,21,21,destro,Inghilterra;Ghana,29/11/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MUSAH.png?v=50,0,5.97,5.9
4210,Mina,Mina Yerry,D,Dc,2,8,2,8,Fiorentina,9,9,destro,Colombia,23/09/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,6.0,5.5
6395,Shpendi S.,Shpendi Stiven,A,Pc,2,1,2,1,Empoli,8,8,destro,Albania;Italia,19/05/2003 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,5.69,5.69
6396,Natan,Natan,D,Dc,4,9,4,9,Napoli,23,23,sinistro,Brasile,06/02/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NATAN.png?v=50,0,5.9,5.75
5060,Ake' M.,Akè Marley,A,A,1,1,1,1,Udinese,2,2,destro,Francia;Costa D''avorio,05/01/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,1,0.0,0.0
2137,Scamacca,Scamacca Gianluca,A,Pc,27,25,27,25,Atalanta,205,205,ambidestro,Italia,01/01/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/SCAMACCA.png?v=50,0,6.29,7.75
2428,Sommer,Sommer Yann,P,Por,19,15,19,15,Inter,120,120,destro,Svizzera,17/12/1988 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/SOMMER.png?v=50,0,6.10,5.74
6398,Isaksen,Isaksen Gustav,A,A,8,12,8,12,Lazio,35,35,ambidestro,Danimarca,19/04/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ISAKSEN.png?v=50,0,6.04,6.29
5687,Vlasic,Vlasic Nikola,C,W;T,13,18,14,19,Torino,75,85,destro,Croazia,04/10/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/VLASIC.png?v=50,0,6.03,6.39
6401,Gonzalez F.,Gonzalez Facundo,D,Dc,2,2,2,2,Juventus,4,4,sinistro,Uruguay;Italia,06/06/2003 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,1,0.0,0.0
6403,Christensen O.,Christensen Oliver,P,Por,1,3,1,3,Fiorentina,3,3,destro,Danimarca,22/03/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CHRISTENSEN-O.png?v=50,0,5.75,2.75
6402,Cajuste,Cajuste Jens,C,M;C,4,7,4,8,Napoli,21,25,destro,Svezia;Stati Uniti,10/08/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CAJUSTE-.png?v=50,0,5.75,5.62
761,Audero,Audero Emil,P,Por,1,1,1,1,Inter,1,1,destro,Italia;Indonesia,18/01/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/AUDERO.png?v=50,0,0.0,0.0
5336,Nzola,Nzola M'Bala,A,Pc,11,23,11,23,Fiorentina,27,17,sinistro,Francia;Angola,18/08/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NZOLA.png?v=50,0,5.71,6.05
6406,Borbei,Borbei Alexandru,P,Por,1,1,1,1,Lecce,1,1,destro,Romania,27/06/2003 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,0.0,0.0
6407,Corazza,Corazza Tommaso,D,Dd;Ds;E,1,1,1,1,Bologna,5,8,destro,Italia,29/06/2004 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,5.83,5.67
6411,Mateus Lusuardi,Mateus Lusuardi,D,Dc,1,1,1,1,Frosinone,1,1,sinistro,Brasile,08/01/2004 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,5.17,5.0
5564,Ndoye,Ndoye Dan,C,W;A,8,12,8,11,Bologna,30,30,destro,Svizzera;Senegal,25/10/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NDOYE.png?v=50,0,6.06,6.03
6409,Beltran L.,Beltran Lucas,A,Pc,17,16,17,16,Fiorentina,70,60,destro,Argentina;Italia,29/03/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BELTRAN-L.png?v=50,0,6.12,6.81
6410,Kaba,Kaba Mohamed,C,M;C,5,5,5,6,Lecce,18,20,destro,Francia;Guinea,27/10/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,5.91,5.79
6175,Barrenechea,Barrenechea Enzo,C,M;C,5,2,5,3,Frosinone,28,33,sinistro,Argentina,22/05/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BARRENECHEA.png?v=50,0,5.85,5.7
4385,Lazaro,Lazaro Valentino,D,E,8,4,8,4,Torino,24,20,destro,Austria,24/03/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/LAZARO.png?v=50,0,6.09,6.09
2737,Bettella,Bettella Davide,D,Dc,1,1,1,1,Monza,1,1,destro,Italia,07/04/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,0.0,0.0
6415,Palmisani,Palmisani Lorenzo,P,Por,1,1,1,1,Frosinone,1,1,destro,Italia,12/06/2004 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,1,0.0,0.0
6418,Burnete,Burnete Rares,A,Pc,1,1,1,1,Lecce,2,2,destro,Romania,31/01/2004 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,6.0,6.0
6419,Corfitzen,Corfitzen Jeppe,A,A,1,1,1,1,Lecce,1,1,sinistro,Danimarca,29/12/2004 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,0.0,0.0
6420,Pagano,Pagano Riccardo,C,C;T,2,1,2,1,Roma,1,1,destro,Italia,28/11/2004 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,6.0,6.0
468,Paredes,Paredes Leandro,C,M;C,8,7,8,8,Roma,34,40,destro,Argentina,29/06/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/PAREDES.png?v=50,0,5.98,6.02
2543,Renato Sanches,Renato Sanches,C,C,8,13,8,13,Roma,20,20,destro,Portogallo,18/08/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/RENATO-SANCHES.png?v=50,0,6.0,6.5
5505,Kaio Jorge,Kaio Jorge,A,Pc,13,1,13,1,Frosinone,40,30,destro,Brasile,24/01/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/KAIO-JORGE.png?v=50,0,6.25,7.25
5267,Racic,Racic Uros,C,M;C,3,4,3,5,Sassuolo,8,10,ambidestro,Serbia,17/03/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,5.93,5.93
6423,Legowski,Legowski Mateusz,C,M;C,4,1,4,1,Salernitana,13,13,destro,Polonia,29/01/2003 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,5.66,5.56
6424,Prati,Prati Matteo,C,M;C,6,2,6,3,Cagliari,15,15,destro,Italia,28/12/2003 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/PRATI.png?v=50,0,5.88,5.79
6427,Stewart,Stewart Trivante,A,Pc,1,1,1,1,Salernitana,1,1,destro,Giamaica,22/03/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,5.83,5.83
6430,Kalaj,Kalaj Sergio,D,Dc,1,1,1,1,Frosinone,1,1,destro,Albania;Italia,28/01/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,0.0,0.0
500,Lulic K.,Lulic Karlo,C,C,2,2,2,2,Frosinone,3,3,destro,Croazia,10/05/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,1,6.0,6.0
729,Pereira P.,Pereira Pedro,D,Dd;E,4,1,4,1,Monza,1,1,destro,Portogallo,22/01/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,5.75,5.75
5391,Kokorin,Kokorin Aleksandr,A,Pc,1,1,1,1,Fiorentina,1,1,destro,Russia,19/03/1991 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/KOKORIN.png?v=50,1,0.0,0.0
6432,Pierozzi,Pierozzi Niccolò,D,Dd;Ds;E,2,1,3,2,Salernitana,8,10,destro,Italia,12/09/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,6.0,5.83
6434,Yildiz,Yildiz Kenan,A,A,11,1,11,1,Juventus,39,39,ambidestro,Turchia;Germania,04/05/2005 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/YILDIZ.png?v=50,0,6.29,6.71
6433,Huijsen,Huijsen Dean,D,Dc,2,1,2,1,Roma,14,14,ambidestro,Olanda,14/04/2005 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,6.0,5.83
6425,Ikwuemesi,Ikwuemesi Chukwubuikem,A,Pc,6,1,6,1,Salernitana,23,13,destro,Nigeria,05/08/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/IKWUEMESI.png?v=50,0,5.66,5.84
6435,Krstovic,Krstovic Nikola,A,Pc,16,11,16,11,Lecce,41,31,destro,Montenegro;Serbia,05/04/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/KRSTOVIC.png?v=50,0,5.88,6.4
4427,Malinovskyi,Malinovskyi Ruslan,C,T,14,17,14,16,Genoa,44,40,sinistro,Ucraina,04/05/1993 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MALINOVSKYI.png?v=50,0,6.18,6.38
6444,Bonfanti,Bonfanti Giovanni,D,Dc,2,1,2,1,Atalanta,1,1,sinistro,Italia,17/01/2003 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,5.5,5.5
6439,Cheddira,Cheddira Walid,A,Pc,10,11,10,11,Frosinone,25,15,destro,Marocco;Italia,22/01/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CHEDDIRA.png?v=50,0,5.82,6.06
6448,Martegani,Martegani Agustin,C,T,6,4,6,3,Salernitana,23,20,sinistro,Argentina;Italia,20/05/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,5.85,6.04
5446,Van Hooijdonk,van Hooijdonk Sydney,A,Pc,3,3,3,3,Bologna,12,10,destro,Olanda,06/02/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/VAN-HOOIJDONK.png?v=50,0,5.79,5.79
6426,Pedersen,Pedersen Marcus,D,Dd;E,5,7,5,7,Sassuolo,17,17,destro,Norvegia,16/07/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,5.79,5.71
2104,Bereszynski,Bersezynski Bartosz,D,Dd;E,4,3,4,3,Empoli,7,7,destro,Polonia,12/07/1992 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BERESZYNSKI.png?v=50,0,5.7,5.7
6458,Serdar,Serdar Suat,C,C;T,3,5,3,5,Verona,15,15,destro,Germania;Turchia,11/04/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,5.78,5.67
6460,Pellegrino,Pellegrino Marco,D,Dc,1,1,1,1,Milan,1,1,sinistro,Argentina;Italia,18/07/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,5.0,5.0
6459,Karlsson,Karlsson Jesper,A,A,3,11,3,11,Bologna,16,16,destro,Svezia,25/07/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/KARLSSON.png?v=50,0,5.9,5.9
6462,Okoye,Okoye Maduka,P,Por,3,1,3,1,Udinese,12,12,destro,Nigeria;Germania,28/08/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,6.0,4.2
5807,Jovane,Jovane Cabral,A,A,7,5,7,5,Salernitana,16,16,destro,Capo Verde;Portogallo,14/06/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,5.9,6.15
5397,Kovalenko,Kovalenko Viktor,C,C;T,10,4,10,4,Empoli,12,12,destro,Ucraina,14/02/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/KOVALENKO.png?v=50,0,6.06,6.56
2475,Sanchez,Sanchez Alexis,A,A,5,15,5,15,Inter,23,13,destro,Cile,19/02/1988 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/SANCHEZ.png?v=50,0,5.86,5.86
5795,Azmoun,Azmoun Sardar,A,Pc,11,13,11,12,Roma,20,10,ambidestro,Iran,01/01/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/AZMOUN.png?v=50,0,6.12,6.44
6465,Touba,Touba Ahmed,D,Ds;Dc,1,3,1,3,Lecce,5,5,sinistro,Algeria;Belgio,13/03/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,5.62,5.5
6061,Oudin,Oudin Remi,C,W;T,17,6,17,5,Lecce,37,42,sinistro,Francia,18/11/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/OUDIN.png?v=50,0,6.25,6.66
2006,Lirola,Lirola Pol,D,Dd;E,9,3,9,3,Frosinone,13,13,destro,Spagna,13/08/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/LIROLA.png?v=50,0,5.83,6.22
6464,Wieteska,Wieteska Mateusz,D,Dc,2,5,2,5,Cagliari,9,9,destro,Polonia,11/02/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,5.5,5.38
316,Berisha,Berisha Etrit,P,Por,7,1,7,1,Empoli,5,5,sinistro,Albania;Kosovo,10/03/1989 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BERISHA.png?v=50,0,6.11,4.54
5695,Haps,Haps Ridgeciano,D,Ds;E,4,2,4,2,Genoa,11,11,sinistro,Suriname;Olanda,12/06/1993 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/HAPS.png?v=50,0,5.83,5.94
5949,Lindstrom,Lindstrom Jesper,C,W;T,6,15,6,15,Napoli,20,20,destro,Danimarca,29/02/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/LINDSTROM.png?v=50,0,5.95,5.9
472,Destro,Destro Mattia,A,Pc,1,1,1,1,Empoli,4,4,destro,Italia,20/03/1991 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/DESTRO.png?v=50,0,5.58,5.5
2799,Frattali,Frattali Pierluigi,P,Por,1,1,1,1,Frosinone,1,1,destro,Italia,01/12/1985 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,0.0,0.0
2531,Lukaku,Lukaku Romelu,A,Pc,27,31,27,31,Roma,320,320,sinistro,Belgio;Repubblica Democratica del Congo,13/03/1993 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/LUKAKU.png?v=50,0,6.16,7.34
6148,Kristiansen,Kristiansen Victor,D,Ds;E,6,6,6,6,Bologna,24,24,sinistro,Danimarca,16/12/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/KRISTIANSEN.png?v=50,0,5.81,5.78
4177,Pavard,Pavard Benjamin,D,Dd;Dc,7,14,7,15,Inter,37,42,destro,Francia,28/03/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/PAVARD.png?v=50,0,6.33,6.17
6474,Sazonov,Sazonov Saba,D,Dc,3,3,3,3,Torino,4,4,destro,Georgia;Russia,01/02/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,5.9,5.9
6480,Tchatchoua,Tchatchoua Jackson,C,W,7,4,7,3,Verona,20,20,destro,Belgio;Camerun,14/09/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,5.79,5.82
5678,Holm,Holm Emil,D,E,7,10,7,9,Atalanta,29,25,destro,Svezia,13/05/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/HOLM.png?v=50,0,6.06,6.38
4945,Calafiori,Calafiori Riccardo,D,Ds;E,9,4,9,4,Bologna,29,29,sinistro,Italia,19/05/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CALAFIORI.png?v=50,0,6.15,5.94
4186,Guendouzi,Guendouzi Matteo,C,C;T,10,13,10,12,Lazio,33,33,sinistro,Francia;Marocco,14/04/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/GUENDOUZI.png?v=50,0,6.0,6.13
5919,Tchaouna,Tchaouna Loum,C,W,13,3,13,2,Salernitana,38,35,sinistro,Francia;Ciad,08/09/2003 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,6.04,6.46
6479,Kutlu,Kutlu Berkan,C,M;C,4,4,4,5,Genoa,6,7,sinistro,Turchia;Svizzera,25/01/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,1,6.0,6.0
6482,Mandas,Mandas Christos,P,Por,1,1,1,1,Lazio,1,1,destro,Grecia,17/09/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,0.0,0.0
5093,Reinier,Reinier Jesus Carvalho,C,W;T,9,8,9,8,Frosinone,31,35,destro,Brasile,19/01/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/REINIER.png?v=50,0,6.0,6.33
6485,Kristensen T.,Kristensen Thomas,D,Dc,4,2,4,2,Udinese,15,15,destro,Danimarca,17/01/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,5.62,5.54
2692,Castillejo,Castillejo Samu,C,W,3,5,3,4,Sassuolo,22,17,sinistro,Spagna,18/01/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CASTILLEJO.png?v=50,0,5.8,5.75
2825,Bourabia,Bourabia Mehdi,C,M;C,2,4,2,5,Frosinone,8,10,destro,Marocco;Francia,07/08/1991 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BOURABIA.png?v=50,0,5.5,5.4
788,Freuler,Freuler Remo,C,M;C,8,7,9,8,Bologna,24,29,destro,Svizzera,15/04/1992 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/FREULER.png?v=50,0,6.09,5.97
6481,Payero,Payero Martin,C,C;T,7,5,7,5,Udinese,28,28,destro,Argentina;Italia,11/09/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,5.82,5.94
5637,Davis K.,Davis Keinan,A,Pc,1,10,1,10,Udinese,12,10,destro,Inghilterra,13/02/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,0.0,0.0
6438,Hatzidiakos,Hatzidiakos Pantelis,D,Dd;Dc,2,5,2,5,Cagliari,7,7,destro,Grecia;Olanda,18/01/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,5.45,5.4
4182,Klaassen,Klaassen Davy,C,C;T,2,9,2,9,Inter,18,18,destro,Olanda,21/02/1993 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,6.0,6.0
5332,Bastoni S.,Bastoni Simone,D,Ds;E,2,8,2,8,Empoli,12,12,sinistro,Italia,05/11/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BASTONI-S.png?v=50,0,5.7,5.6
6486,Suslov,Suslov Tomas,C,C;W;T,10,3,10,5,Verona,35,40,sinistro,Slovacchia,07/06/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/SUSLOV.png?v=50,0,6.06,6.25
5992,Bondo,Bondo Warren,C,C;T,4,1,4,1,Monza,1,1,destro,Francia;Repubblica Democratica Del Congo,15/09/2003 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/BONDO.png?v=50,0,5.85,5.8
537,Sansone,Sansone Nicola,A,A,12,7,12,7,Lecce,22,22,destro,Italia,10/09/1991 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/SANSONE.png?v=50,0,6.15,6.6
302,Pereyra,Pereyra Roberto,C,C;W,18,13,19,14,Udinese,57,62,ambidestro,Argentina,07/01/1991 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/PEREYRA.png?v=50,0,6.21,6.74
6490,Cruz,Cruz Juan Manuel,A,Pc,2,3,2,3,Verona,8,8,destro,Argentina;Italia,19/07/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,5.67,5.67
6492,Ibrahimovic A.,Ibrahimovic Arijon,C,C;W;T,8,1,8,1,Frosinone,27,35,destro,Germania;Kosovo,11/12/2005 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/IBRAHIMOVIC-A.png?v=50,0,6.07,6.57
6190,Pisilli,Pisilli Niccolò,C,C,1,1,1,1,Roma,1,1,destro,Italia,23/09/2004 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/NO-CAMPIONCINO.png?v=50,0,0.0,0.0
